,Habit,Stele,Inverted_cortical_bundles,Protoxylem_lacunae,Cambium,Storied_structure_in_tracheids_and_axial_parenchyma_phloem,Tracheary_elements,Vessel_grouping,Vessel_perforations_end_wall_pits_in_vesselless_taxa,Fiber_pitting_lateral_pitting_of_tracheids_in_vesselless_taxa,Rays,Paratracheal_parenchyma,Tangential_apotracheal_parenchyma_bands,Pith,Secondary_phloem,Sieve_tube_plastids,Pericycle_fibrous_elements,Laticifers_in_stem,Raphide_idioblasts,Phyllotaxy,Nodal_anatomy,First_appendages_on_vegetative_branch,Stipules,Axillary_squamules,Leaf_blade,Leaf_shape,Major_venation,Base_of_blade,Leaf_dissection,Marginal_teeth,Stomata_predominant_type_on_leaf,Midrib_vasculature,Palisade_parenchyma,Asterosclereids_in_mesophyll,Oil_cells_in_mesophyll,Mucilage_cells_in_mesophyll,Inflorescence,Sex_of_flowers,Floral_base,Perianth_phyllotaxy,Perianth_whorls_series_when_phyllotaxy_is_spiral,Perianth_number_merosity,Outer_perianth_cycle_series,Outermost_perianth_whorl_series,Nectar_petals,Androecium_phyllotaxy,Stamen_number,Stamen_fusion,Stamen_base,Paired_basal_stamen_glands,Connective_apex,Microsporangia,Pollen_sacs,Orientation_of_dehiscence,Mode_of_dehiscence,Connective_hypodermis,Tapetum,Microsporogenesis,Pollen_unit,Pollen_shape,Aperture_type,Pollen_size_average,Infratectum,Tectum,Striate_muri,Supratectal_spinules_smaller_than_the_width_of_tectal_muri_when_present,Prominent_spines_larger_than_spinules_easily_visible_withlight_microscopy,Aperture_membrane,Nexine_in_extra_apertural_regions,Inner_staminodes,Carpel_number,Carpel_form,Carpel_sealing,Pollen_tube_transmitting_tissue,Style,Stigma,Stigma_papillae,Extragynoecial_compitum,Carpel_fusion,Oil_cells_in_carpels,Septal_nectaries,Ovule_number,Placentation,Ovule_direction,Ovule_curvature,Integuments,Outer_integument_shape,Outer_integument_lobation,Outer_integument_thickness_at_middle_of_integument_length,Inner_integument_thickness,Chalaza,Nucellus,Fruit_wall,Fruit_dehiscence,Testa,Exotesta,Mesotesta,Endotesta,Tegmen,Ruminations,Operculum,Aril,Endosperm_development,Endosperm_in_mature_seed,Perisperm,Embryo,Cotyledons,Germination
Trimeniaceae,tree_or_shrub rhizomatous_scandent_or_acaulescent,eustele,absent,absent,present,absent,vessel_members_with_typical_perforations,predominantly_solitary mostly_pairs_or_multiples,scalariform,distinctly_bordered minutely_bordered_or_simple,narrow_(generally_not_more_than_four_cells_wide) wide,absent_or_scanty,absent,uniform,simple,S_type_(starch),more_or_less_continuous_ring_of_fibers_(or_fibers_and_non_U_shaped_sclereids),absent,absent,opposite,unilacunar_two_trace_(leaf_traces_derived_from_two_adjacent_stem_bundles_or_protoxylem_areas_may_split_or_fuse_in_petiole),?,absent,?,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,chloranthoid monimioid,paracytic,simple_arc,absent_(mesophyll_homogeneous),absent,present,present,spike_raceme_or_botryoid richly_branched_(panicle_or_compound_inflorescence_of_spikes_racemes_botryoids),bisexual_and_unisexual(usually_male),hypanthium_absent_superior_ovary,spiral,more_than_two,irregular,not_clearly_differentiated_(or_continuum_of_forms),separate_or_basally_fused,absent,spiral,irregular,free,narrow_(less_than_half_width_of_anther)_and_either_long_or_short_(typical_filament),absent,extended,four,?,latrorse extrorse,longitudinal_slit,unspecialized,secretory,simultaneous,monads,globose,?,medium,columellar,perforate_(foveolate)_to_semitectate_(reticulate),absent,present,absent,sculptured,footlayer_and_endexine,absent,one,ascidiate_up_to_stigma,by_secretion,not_prominently_differentiated,absent_(stigma_sessile_or_capitate),extended_(all_around_ventral_slit_or_far_down_on_both_sides_half_or_more_of_the_style_stigma_zone),some_or_all_pluriseriate_pluricellular_(including_multicellular_protuberances),?,apocarpous_(including_pseudosyncarpous),absent_or_internal intrusive,absent,one,linear_(including_one_lateral_or_median),pendent,anatropous_(or_nearly_so),two,semiannular,lobed,four_and_five_or_more,two_and_three_or_three,unextended,crassinucellar_(including_weakly_so),fleshy,dehiscent,slightly_or_nonmultiplicative,palisade_or_shorter_sclerotic_cells,sclerotic,unspecialized,unspecialized,absent,absent,absent,?,present,absent,minute_(less_than_half_length_of_seed_interior),two,?
Chloranthus,rhizomatous_scandent_or_acaulescent,eustele,absent,absent,present,absent,vessel_members_with_typical_perforations,predominantly_solitary,scalariform,distinctly_bordered,wide,absent_or_scanty,absent,?,simple,S_type_(starch),separate_fiber_bundles,absent,absent,opposite,unilacunar_two_trace_(leaf_traces_derived_from_two_adjacent_stem_bundles_or_protoxylem_areas_may_split_or_fuse_in_petiole),single_distinct_prophyll_(adaxial_oblique_or_lateral),interpetiolar,absent,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,chloranthoid,laterocytic,simple_arc,?,absent,present,absent,spike_raceme_or_botryoid,bisexual,?,?,absent,?,?,?,?,?,?,free connate,long_(length_of_anther)_and_wide_(1half_width_of_anther),absent,truncated_or_smoothly_rounded,four,protruding embedded,introrse,longitudinal_slit,unspecialized,secretory,simultaneous,monads,globose,?,medium,columellar,perforate_(foveolate)_to_semitectate_(reticulate),absent,present,absent,sculptured,footlayer_and_endexine,absent,one,ascidiate_up_to_stigma,by_secretion,not_prominently_differentiated,absent_(stigma_sessile_or_capitate),extended_(all_around_ventral_slit_or_far_down_on_both_sides_half_or_more_of_the_style_stigma_zone),unicellular_only_(or_stigma_smooth) some_or_all_pluriseriate_pluricellular_(including_multicellular_protuberances),?,apocarpous_(including_pseudosyncarpous),intrusive,absent,one,linear_(including_one_lateral_or_median),pendent,orthotropous_(including_hemitropous),two,?,unlobed lobed,four_and_five_or_more,three_and_more,unextended,crassinucellar_(including_weakly_so),fleshy,dehiscent,slightly_or_nonmultiplicative multiplicative,unspecialized,unspecialized,single_lignified_layer_(cells_with_thin_walls_but_fibrous_endoreticulum),exotegmen_fibrous_to_sclerotic_(intergrade_in_Myristicaceae),absent,absent,absent,cellular,present,absent,minute_(less_than_half_length_of_seed_interior),two,epigeal
Ascarina,rhizomatous_scandent_or_acaulescent,eustele,absent,absent,present,absent,vessel_members_with_typical_perforations,predominantly_solitary,scalariform,distinctly_bordered,wide,absent_or_scanty,absent,?,?,S_type_(starch),separate_fiber_bundles,absent,absent,opposite,unilacunar_two_trace_(leaf_traces_derived_from_two_adjacent_stem_bundles_or_protoxylem_areas_may_split_or_fuse_in_petiole),?,interpetiolar,?,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,chloranthoid,laterocytic,simple_arc,?,absent,present,absent,spike_raceme_or_botryoid,unisexual,?,?,absent,?,?,?,?,?,irregular,free,short_(less_than_length_of_anther)_and_wide_(typical_laminar),absent,extended,four,embedded,introrse,longitudinal_slit,endothecial_or_sclerenchymatous,?,?,monads,globose,monosulcate_(including_monoulcerate_and_disulcate_with_distal_and_proximal_sulcus),medium,columellar,perforate_(foveolate)_to_semitectate_(reticulate),absent,present,absent,sculptured,footlayer_only,?,one,ascidiate_up_to_stigma,by_secretion,not_prominently_differentiated,absent_(stigma_sessile_or_capitate),extended_(all_around_ventral_slit_or_far_down_on_both_sides_half_or_more_of_the_style_stigma_zone),some_or_all_pluriseriate_pluricellular_(including_multicellular_protuberances),?,apocarpous_(including_pseudosyncarpous),absent_or_internal,absent,one,linear_(including_one_lateral_or_median),pendent,orthotropous_(including_hemitropous),two,?,unlobed,two_cells,three_and_more,unextended,crassinucellar_(including_weakly_so),fleshy,dehiscent,slightly_or_nonmultiplicative,unspecialized,?,single_lignified_layer_(cells_with_thin_walls_but_fibrous_endoreticulum),exotegmen_fibrous_to_sclerotic_(intergrade_in_Myristicaceae),absent,absent,absent,?,present,absent,minute_(less_than_half_length_of_seed_interior),two,?
Hedyosmum,tree_or_shrub rhizomatous_scandent_or_acaulescent,eustele,absent,absent,present,absent,vessel_members_with_typical_perforations,predominantly_solitary mostly_pairs_or_multiples,scalariform,minutely_bordered_or_simple,wide,absent_or_scanty,absent,?,simple,?,separate_fiber_bundles,absent,absent,opposite,unilacunar_two_trace_(leaf_traces_derived_from_two_adjacent_stem_bundles_or_protoxylem_areas_may_split_or_fuse_in_petiole),?,interpetiolar,?,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,chloranthoid,laterocytic,simple_arc,absent_(mesophyll_homogeneous),absent,present,?,spike_raceme_or_botryoid richly_branched_(panicle_or_compound_inflorescence_of_spikes_racemes_botryoids),unisexual,inferior_ovary,?,one,in_threes,?,separate_or_basally_fused,?,?,?,free,short_(less_than_length_of_anther)_and_wide_(typical_laminar),absent,truncated_or_smoothly_rounded,four,embedded,introrse,longitudinal_slit,endothecial_or_sclerenchymatous,?,simultaneous,monads,globose,trichotomosulcate,medium,columellar,perforate_(foveolate)_to_semitectate_(reticulate),absent,present,absent,sculptured,footlayer_only,?,one,ascidiate_up_to_stigma,by_secretion,not_prominently_differentiated,absent_(stigma_sessile_or_capitate) present_(elongated_apical_portion_of_carpel_distinctly_constricted_relative_to_the_ovary_including_cases_in_which_the_apical_portion_is_mostly_or_entirely_stigmatic),extended_(all_around_ventral_slit_or_far_down_on_both_sides_half_or_more_of_the_style_stigma_zone),unicellular_only_(or_stigma_smooth),?,apocarpous_(including_pseudosyncarpous),absent_or_internal,absent,one,linear_(including_one_lateral_or_median),pendent,orthotropous_(including_hemitropous),two,?,lobed,two_and_three_to_four,two_and_three_or_three,unextended,crassinucellar_(including_weakly_so),fleshy_with_hard_endocarp_(drupe) dry,dehiscent,slightly_or_nonmultiplicative,unspecialized,unspecialized,unspecialized,unspecialized,absent,absent,absent,cellular,present,absent,minute_(less_than_half_length_of_seed_interior),two,?
Calycanthaceae,tree_or_shrub,(pseudo)siphonostele,present,absent,present,absent,vessel_members_with_typical_perforations,mostly_pairs_or_multiples,simple,minutely_bordered_or_simple,narrow_(generally_not_more_than_four_cells_wide),absent_or_scanty,absent,uniform,simple,PI_type,fibers_alternating_with_U_shaped_sclereids,absent,absent,opposite,unilacunar_two_trace_(leaf_traces_derived_from_two_adjacent_stem_bundles_or_protoxylem_areas_may_split_or_fuse_in_petiole),single_distinct_prophyll_(adaxial_oblique_or_lateral),absent,absent,bifacial,obovate_to_elliptical_to_oblong ovate,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,absent,paracytic,simple_arc,absent_(mesophyll_homogeneous),absent,present,absent,solitary_or_occasionally_with_one_to_two_additional_lateral_flowers,bisexual,hypanthium_present_superior_ovary,spiral,more_than_two,irregular,not_clearly_differentiated_(or_continuum_of_forms),separate_or_basally_fused,absent,spiral,irregular,free,short_(less_than_length_of_anther)_and_wide_(typical_laminar),absent,extended,four,protruding,extrorse,longitudinal_slit,unspecialized,secretory,simultaneous,monads,globose,sulculate,medium,columellar,perforate_(foveolate)_to_semitectate_(reticulate),absent,absent,absent,smooth,footlayer_and_endexine,present,more_than_one,completely_plicate_or_intermediate_with_some_or_all_ovule(s)_on_the_plicate_zone,complete_postgenital_fusion_without_canal,not_prominently_differentiated,present_(elongated_apical_portion_of_carpel_distinctly_constricted_relative_to_the_ovary_including_cases_in_which_the_apical_portion_is_mostly_or_entirely_stigmatic),restricted_(above_slit_or_around_its_upper_part),unicellular_only_(or_stigma_smooth),present,?,absent_or_internal,absent,mostly_two_(occasionally_one_or_a_few_more_than_two),linear_(including_one_lateral_or_median),ascendant,anatropous_(or_nearly_so),two,semiannular annular,unlobed lobed,four_and_five_or_more,three_and_more,unextended,crassinucellar_(including_weakly_so),dry,dehiscent,multiplicative,unspecialized,unspecialized,tracheidal_(or_similar_tangentially_elongate_but_nonlignified_cells),unspecialized,absent,absent,absent,cellular,absent,absent,large,two,epigeal
Idiospermum,tree_or_shrub,(pseudo)siphonostele,present,absent,present,absent,vessel_members_with_typical_perforations,mostly_pairs_or_multiples,simple,minutely_bordered_or_simple,narrow_(generally_not_more_than_four_cells_wide),absent_or_scanty,present,?,?,PI_type,fibers_alternating_with_U_shaped_sclereids,absent,absent,opposite,unilacunar_two_trace_(leaf_traces_derived_from_two_adjacent_stem_bundles_or_protoxylem_areas_may_split_or_fuse_in_petiole),single_distinct_prophyll_(adaxial_oblique_or_lateral),absent,?,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,absent,paracytic,simple_arc,?,?,present,absent,solitary_or_occasionally_with_one_to_two_additional_lateral_flowers,bisexual,hypanthium_present_superior_ovary,spiral,more_than_two,irregular,not_clearly_differentiated_(or_continuum_of_forms),separate_or_basally_fused,absent,spiral,irregular,free,short_(less_than_length_of_anther)_and_wide_(typical_laminar),absent,extended,four,protruding,extrorse,longitudinal_slit,unspecialized,?,?,monads,globose,sulculate,medium,?,continuous_or_microperforate,absent,absent,absent,?,?,present,more_than_one one,completely_plicate_or_intermediate_with_some_or_all_ovule(s)_on_the_plicate_zone,complete_postgenital_fusion_without_canal,not_prominently_differentiated,absent_(stigma_sessile_or_capitate),restricted_(above_slit_or_around_its_upper_part),some_or_all_pluriseriate_pluricellular_(including_multicellular_protuberances),?,apocarpous_(including_pseudosyncarpous),absent_or_internal,absent,mostly_two_(occasionally_one_or_a_few_more_than_two),linear_(including_one_lateral_or_median),ascendant,anatropous_(or_nearly_so),two,semiannular,unlobed,four_and_five_or_more,three_and_more,unextended,?,dry,dehiscent,slightly_or_nonmultiplicative,?,?,?,?,absent,absent,absent,?,absent,absent,large,two,hypogeal
Monimioideae,tree_or_shrub,eustele,absent,absent,present,absent,vessel_members_with_typical_perforations,mostly_pairs_or_multiples,scalariform_and_simple_in_the_same_wood,minutely_bordered_or_simple,wide,absent_or_scanty,absent,uniform,simple,S_type_(starch) PI_type,fibers_alternating_with_U_shaped_sclereids,absent,absent,opposite,unilacunar_two_trace_(leaf_traces_derived_from_two_adjacent_stem_bundles_or_protoxylem_areas_may_split_or_fuse_in_petiole),single_distinct_prophyll_(adaxial_oblique_or_lateral),absent,absent,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,absent,anomocytic,simple_arc,present_(mesophyll_dorsiventral),absent,present,absent,spike_raceme_or_botryoid,unisexual,hypanthium_present_superior_ovary,whorled,more_than_two,irregular,not_clearly_differentiated_(or_continuum_of_forms),separate_or_basally_fused,absent,?,irregular,free,narrow_(less_than_half_width_of_anther)_and_either_long_or_short_(typical_filament),present,truncated_or_smoothly_rounded,four,protruding,introrse,H_valvate,unspecialized,secretory,successive,monads,globose,inaperturate,medium,intermediate,continuous_or_microperforate,absent,absent,present,?,absent_or_discontinuous,?,more_than_one,intermediate_(both_plicate_and_ascidiate_zones_present_below_the_stigma)_with_ovule(s)_on_the_ascidiate_zone,partial_postgenital_fusion_with_continuous_unfused_canal_containing_secretion_(type_2_of_Endress_and_Igersheim_2000a),not_prominently_differentiated,present_(elongated_apical_portion_of_carpel_distinctly_constricted_relative_to_the_ovary_including_cases_in_which_the_apical_portion_is_mostly_or_entirely_stigmatic),restricted_(above_slit_or_around_its_upper_part),unicellular_only_(or_stigma_smooth),present,apocarpous_(including_pseudosyncarpous),intrusive,absent,one,linear_(including_one_lateral_or_median),pendent,anatropous_(or_nearly_so),two,semiannular,lobed,two_and_three_to_four four_and_five_or_more,?,unextended,crassinucellar_(including_weakly_so),fleshy_with_hard_endocarp_(drupe),dehiscent,slightly_or_nonmultiplicative,unspecialized,unspecialized,tracheidal_(or_similar_tangentially_elongate_but_nonlignified_cells),unspecialized,absent,absent,absent,cellular,present,absent,?,two,epigeal
Mollinedioideae,tree_or_shrub,eustele,absent,absent,present,absent,vessel_members_with_typical_perforations,mostly_pairs_or_multiples,scalariform,minutely_bordered_or_simple,wide,absent_or_scanty,absent,uniform,simple,PI_type,fibers_alternating_with_U_shaped_sclereids,absent,absent,opposite,unilacunar_two_trace_(leaf_traces_derived_from_two_adjacent_stem_bundles_or_protoxylem_areas_may_split_or_fuse_in_petiole),?,absent,?,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,monimioid,paracytic,simple_arc,present_(mesophyll_dorsiventral),absent,present,absent,spike_raceme_or_botryoid richly_branched_(panicle_or_compound_inflorescence_of_spikes_racemes_botryoids),unisexual,hypanthium_present_superior_ovary,whorled,more_than_two two,irregular,not_clearly_differentiated_(or_continuum_of_forms),separate_or_basally_fused,absent,whorled,irregular,free,short_(less_than_length_of_anther)_and_wide_(typical_laminar),absent,truncated_or_smoothly_rounded,four,protruding,introrse,longitudinal_slit,unspecialized,secretory,successive,monads tetrads,globose,inaperturate,medium small_(less_than_20_mm),intermediate,continuous_or_microperforate reduced_(not_distinguishable_from_underlying_granules),absent,absent present,absent present,?,absent_or_discontinuous,?,more_than_one,ascidiate_up_to_stigma,by_secretion,not_prominently_differentiated,absent_(stigma_sessile_or_capitate),extended_(all_around_ventral_slit_or_far_down_on_both_sides_half_or_more_of_the_style_stigma_zone),unicellular_only_(or_stigma_smooth),present,apocarpous_(including_pseudosyncarpous),absent_or_internal,absent,one,linear_(including_one_lateral_or_median),pendent,anatropous_(or_nearly_so),two,semiannular annular,unlobed,two_and_three_to_four,three_and_more,unextended,crassinucellar_(including_weakly_so),fleshy_with_hard_endocarp_(drupe),dehiscent,slightly_or_nonmultiplicative,unspecialized,unspecialized,tracheidal_(or_similar_tangentially_elongate_but_nonlignified_cells),unspecialized,absent,absent,absent,?,present,absent,minute_(less_than_half_length_of_seed_interior) large,two,epigeal
Atherospermataceae,tree_or_shrub,(pseudo)siphonostele,absent,absent,present,absent,vessel_members_with_typical_perforations,predominantly_solitary,scalariform,distinctly_bordered,narrow_(generally_not_more_than_four_cells_wide),absent_or_scanty,absent,uniform,simple,PI_type,fibers_alternating_with_U_shaped_sclereids,absent,absent,opposite,unilacunar_two_trace_(leaf_traces_derived_from_two_adjacent_stem_bundles_or_protoxylem_areas_may_split_or_fuse_in_petiole),single_distinct_prophyll_(adaxial_oblique_or_lateral),absent,absent,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,monimioid,anomocytic,simple_arc,present_(mesophyll_dorsiventral),absent,present,absent,solitary_or_occasionally_with_one_to_two_additional_lateral_flowers spike_raceme_or_botryoid richly_branched_(panicle_or_compound_inflorescence_of_spikes_racemes_botryoids),bisexual,hypanthium_present_superior_ovary,spiral whorled,more_than_two,irregular,not_clearly_differentiated_(or_continuum_of_forms),separate_or_basally_fused,absent,spiral whorled,irregular,free,short_(less_than_length_of_anther)_and_wide_(typical_laminar) narrow_(less_than_half_width_of_anther)_and_either_long_or_short_(typical_filament),present,extended truncated_or_smoothly_rounded,two,embedded,introrse latrorse extrorse,valvate_with_upward_opening_flaps,unspecialized,?,simultaneous,monads,globose,monosulcate_(including_monoulcerate_and_disulcate_with_distal_and_proximal_sulcus),medium,columellar,perforate_(foveolate)_to_semitectate_(reticulate),absent,absent,absent,smooth sculptured,footlayer_only footlayer_and_endexine,present,more_than_one,intermediate_(both_plicate_and_ascidiate_zones_present_below_the_stigma)_with_ovule(s)_on_the_ascidiate_zone,partial_postgenital_fusion_with_continuous_unfused_canal_containing_secretion_(type_2_of_Endress_and_Igersheim_2000a),not_prominently_differentiated,present_(elongated_apical_portion_of_carpel_distinctly_constricted_relative_to_the_ovary_including_cases_in_which_the_apical_portion_is_mostly_or_entirely_stigmatic),restricted_(above_slit_or_around_its_upper_part),unicellular_only_(or_stigma_smooth),present,apocarpous_(including_pseudosyncarpous),absent_or_internal,absent,one,linear_(including_one_lateral_or_median),ascendant,anatropous_(or_nearly_so),two,semiannular annular,lobed,two_and_three_to_four,two_and_three_or_three,unextended,crassinucellar_(including_weakly_so),dry,dehiscent,slightly_or_nonmultiplicative,?,?,?,unspecialized,absent,absent,absent,?,present,absent,minute_(less_than_half_length_of_seed_interior),two,?
Hortonia,tree_or_shrub,eustele,absent,absent,present,absent,vessel_members_with_typical_perforations,predominantly_solitary,scalariform,distinctly_bordered,wide,absent_or_scanty,absent,uniform,?,PI_type,fibers_alternating_with_U_shaped_sclereids,absent,absent,opposite,unilacunar_two_trace_(leaf_traces_derived_from_two_adjacent_stem_bundles_or_protoxylem_areas_may_split_or_fuse_in_petiole),?,absent,?,bifacial,ovate,palmate_(actinodromous_or_acrodromous)_or_crowded_(pinnate_with_crowded_basal_secondaries_upward_decreasing_angle),not_peltate,simple,monimioid,paracytic,simple_arc,present_(mesophyll_dorsiventral),absent,present,absent,spike_raceme_or_botryoid,bisexual,hypanthium_present_superior_ovary,spiral,more_than_two,irregular,not_clearly_differentiated_(or_continuum_of_forms),separate_or_basally_fused,absent,spiral,irregular,free,narrow_(less_than_half_width_of_anther)_and_either_long_or_short_(typical_filament),present,truncated_or_smoothly_rounded,four,protruding,extrorse,longitudinal_slit,unspecialized,?,?,monads,globose,inaperturate,medium,?,continuous_or_microperforate,absent,present,absent,?,?,present,more_than_one,intermediate_(both_plicate_and_ascidiate_zones_present_below_the_stigma)_with_ovule(s)_on_the_ascidiate_zone,partial_postgenital_fusion_with_continuous_unfused_canal_containing_secretion_(type_2_of_Endress_and_Igersheim_2000a),one_layer_prominently_differentiated,present_(elongated_apical_portion_of_carpel_distinctly_constricted_relative_to_the_ovary_including_cases_in_which_the_apical_portion_is_mostly_or_entirely_stigmatic),restricted_(above_slit_or_around_its_upper_part),unicellular_only_(or_stigma_smooth),present,apocarpous_(including_pseudosyncarpous),intrusive,absent,one,linear_(including_one_lateral_or_median),pendent,anatropous_(or_nearly_so),two,semiannular,unlobed,two_and_three_to_four,three_and_more,unextended,crassinucellar_(including_weakly_so),fleshy_with_hard_endocarp_(drupe),dehiscent,slightly_or_nonmultiplicative,unspecialized,unspecialized,tracheidal_(or_similar_tangentially_elongate_but_nonlignified_cells),unspecialized,absent,absent,absent,?,present,absent,minute_(less_than_half_length_of_seed_interior),two,?
Siparunaceae,tree_or_shrub,(pseudo)siphonostele,absent,absent,present,absent,vessel_members_with_typical_perforations,mostly_pairs_or_multiples,scalariform scalariform_and_simple_in_the_same_wood,minutely_bordered_or_simple,narrow_(generally_not_more_than_four_cells_wide),absent_or_scanty,absent,uniform,simple,PI_type,separate_fiber_bundles,absent,absent,opposite,unilacunar_one_trace unilacunar_two_trace_(leaf_traces_derived_from_two_adjacent_stem_bundles_or_protoxylem_areas_may_split_or_fuse_in_petiole),?,absent,absent,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,monimioid,paracytic,ring,absent_(mesophyll_homogeneous) present_(mesophyll_dorsiventral),absent,present,absent,spike_raceme_or_botryoid richly_branched_(panicle_or_compound_inflorescence_of_spikes_racemes_botryoids),unisexual,hypanthium_present_superior_ovary,whorled,one,irregular,?,separate_or_basally_fused,?,whorled,irregular,free,short_(less_than_length_of_anther)_and_wide_(typical_laminar) long_(length_of_anther)_and_wide_(1half_width_of_anther),absent,truncated_or_smoothly_rounded,two,embedded,introrse,valvate_with_upward_opening_flaps,unspecialized,?,?,monads,globose,inaperturate,small_(less_than_20_mm),intermediate,continuous_or_microperforate,absent,present,absent,?,footlayer_only,?,more_than_one,intermediate_(both_plicate_and_ascidiate_zones_present_below_the_stigma)_with_ovule(s)_on_the_ascidiate_zone,partial_postgenital_fusion_with_continuous_unfused_canal_containing_secretion_(type_2_of_Endress_and_Igersheim_2000a),not_prominently_differentiated,present_(elongated_apical_portion_of_carpel_distinctly_constricted_relative_to_the_ovary_including_cases_in_which_the_apical_portion_is_mostly_or_entirely_stigmatic),restricted_(above_slit_or_around_its_upper_part),unicellular_only_(or_stigma_smooth),present,apocarpous_(including_pseudosyncarpous),absent_or_internal,absent,one,linear_(including_one_lateral_or_median),ascendant,anatropous_(or_nearly_so),one,?,?,?,?,unextended,crassinucellar_(including_weakly_so),fleshy_with_hard_endocarp_(drupe),dehiscent,slightly_or_nonmultiplicative,unspecialized,unspecialized,?,?,absent,absent,absent,?,present,absent,minute_(less_than_half_length_of_seed_interior),two,epigeal
Gomortega,tree_or_shrub,eustele,absent,absent,present,absent,vessel_members_with_typical_perforations,predominantly_solitary,scalariform,distinctly_bordered,narrow_(generally_not_more_than_four_cells_wide),absent_or_scanty,absent,uniform,simple,PI_type,fibers_alternating_with_U_shaped_sclereids,absent,absent,opposite,unilacunar_two_trace_(leaf_traces_derived_from_two_adjacent_stem_bundles_or_protoxylem_areas_may_split_or_fuse_in_petiole),?,absent,absent,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,absent,paracytic,simple_arc,present_(mesophyll_dorsiventral),absent,present,absent,spike_raceme_or_botryoid,bisexual,inferior_ovary,spiral,more_than_two,irregular,not_clearly_differentiated_(or_continuum_of_forms),separate_or_basally_fused,absent,spiral,irregular,free,narrow_(less_than_half_width_of_anther)_and_either_long_or_short_(typical_filament),present,truncated_or_smoothly_rounded,two,embedded,introrse,valvate_with_upward_opening_flaps,unspecialized,?,?,monads,globose,inaperturate,medium,intermediate,continuous_or_microperforate,absent,present,absent,?,absent_or_discontinuous,present,more_than_one,intermediate_(both_plicate_and_ascidiate_zones_present_below_the_stigma)_with_ovule(s)_on_the_ascidiate_zone,complete_postgenital_fusion_without_canal,not_prominently_differentiated,present_(elongated_apical_portion_of_carpel_distinctly_constricted_relative_to_the_ovary_including_cases_in_which_the_apical_portion_is_mostly_or_entirely_stigmatic),restricted_(above_slit_or_around_its_upper_part),unicellular_only_(or_stigma_smooth),?,?,absent_or_internal,absent,one,linear_(including_one_lateral_or_median),pendent,orthotropous_(including_hemitropous),two,?,lobed,two_and_three_to_four,two_and_three_or_three,pachychalazal,?,fleshy_with_hard_endocarp_(drupe),dehiscent,slightly_or_nonmultiplicative,?,?,?,?,absent,absent,absent,?,present,absent,large,two,?
